DEPARTMENT OF AGRICULTURE,USA,Federal Register,c5ae92cf30ca9c4015d59126e4fdcedbfff365f5.txt,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00015/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2021-01-07,2021-00015,Federal,"In accordance with the 2018 Farm Bill, this notice announces the intention of the OPPE to host a public teleconference to solicit stakeholder feedback for its Outreach and Assistance for Socially Disadvantaged Farmers and Ranchers and Veteran Farmers and Ranchers Grant Program, also known as the 2501 Program.",Public 2501 Stakeholder Call,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00015/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,eb44e5f6b63fdd814f54f4fa9f0919a5c864d3cf.txt,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-24241/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2021-01-07,2020-24241,Federal,"Pursuant to the Resource Conservation and Recovery Act (RCRA or Act), the Environmental Protection Agency (EPA) is proposing to approve revisions to the State of Arkansas's Underground Storage Tank (UST) program submitted by the State. This action is based on EPA's determination that these revisions satisfy all requirements needed for program approval. This action also proposes to codify EPA's approval of Arkansas's state program and to incorporate by reference those provisions of the State regulations that we have determined meet the requirements for approval. The provisions will be subject to EPA's inspection and enforcement authorities under sections 9005 and 9006 of RCRA subtitle I and other applicable statutory and regulatory provisions.",Arkansas: Final Approval of State Underground Storage Tank Program Revisions and Incorporation by Reference,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-24241/summary?api_key=
NUCLEAR REGULATORY COMMISSION,USA,Federal Register,c0fe3ccf3c77178f63928f29e16944a86a033dbc.txt,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-29151/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2021-01-07,2020-29151,Federal,"The U.S. Nuclear Regulatory Commission (NRC) is denying two related petitions for rulemaking (PRMs), PRM-50-93 and PRM-50-95, submitted by Mark Edward Leyse. The petitioner requested that the NRC amend its regulations for the domestic licensing of production and utilization facilities. The petitioner asserted that data from multirod (assembly) severe fuel damage experiments indicate that specific aspects of the NRC's regulations on emergency core cooling systems acceptance criteria and evaluation models are not conservative and that additional regulations are necessary. The NRC is denying these petitions because existing NRC regulations provide reasonable assurance of adequate protection of public health and safety. The petitioner did not present sufficient new information or arguments to support the requested changes.",Calculated Maximum Fuel Element Cladding Temperature,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-29151/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,b24027b8a28bcdee5871cecf253042305f6924d9.txt,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-24240/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2021-01-07,2020-24240,Federal,"Pursuant to the Resource Conservation and Recovery Act (RCRA or Act), the Environmental Protection Agency (EPA) is taking direct final action to approve revisions to the State of Arkansas's Underground Storage Tank (UST) program submitted by the State. EPA has determined that these revisions satisfy all requirements needed for program approval. This action also codifies EPA's approval of Arkansas's State program and incorporates by reference those provisions of the State regulations that we have determined meet the requirements for approval. The provisions will be subject to EPA's inspection and enforcement authorities under Subtitle I of RCRA sections 9005 and 9006 and other applicable statutory and regulatory provisions.",Arkansas: Final Approval of State Underground Storage Tank Program Revisions and Incorporation by Reference,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-24240/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,aaaadac6552c4e0f482542c2dd37b72e482cf8f7.txt,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28689/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2021-01-06,2020-28689,Federal,"The Environmental Protection Agency is finalizing a rule under the Toxic Substances Control Act (TSCA) to address its obligations under TSCA for pentachlorothiophenol (PCTP) (CASRN 133-49-3), which EPA has determined meets the requirements for expedited action under TSCA. This final rule prohibits all manufacturing (including import), processing, and distribution in commerce of PCTP and PCTP-containing products or articles for any use, unless PCTP concentrations are at or below 1% by weight. This rule will result in lower amounts of PCTP being manufactured, processed, and distributed, which will impact the amount that will be available for use or disposal, thus reducing the exposures to humans and the environment.","Pentachlorothiophenol (PCTP); Regulation of Persistent, Bioaccumulative, and Toxic Chemicals Under TSCA Section 6(h)",https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28689/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,6e082b1062bbebc04838a1218857c66f6de0bf38.txt,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28692/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2021-01-06,2020-28692,Federal,"The Environmental Protection Agency (EPA) is finalizing a rule under the Toxic Substances Control Act (TSCA) to address its obligations under TSCA for phenol, isopropylated phosphate (3:1) (PIP (3:1)) (CASRN 68937-41-7), which EPA has determined meets the requirements for expedited action under TSCA. This final rule prohibits the processing and distribution of PIP (3:1) and PIP (3:1)-containing products, with specified exclusions, and prohibits the release of PIP (3:1) to water during manufacturing, processing, and distribution. This final rule also requires commercial users to follow existing regulations and best practices to prevent the release to water of PIP (3:1) and products containing PIP (3:1) during use. These requirements will result in lower amounts of PIP (3:1) being manufactured, processed, distributed in commerce, used and disposed, thereby reducing exposures to humans and the environment.","Phenol, Isopropylated Phosphate (3:1) (PIP 3:1); Regulation of Persistent, Bioaccumulative, and Toxic Chemicals Under TSCA Section 6(h)",https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28692/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,d7b2bff6892466b9898263dd8c7b3e52fa6567c5.txt,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28686/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2021-01-06,2020-28686,Federal,"The Environmental Protection Agency (EPA) is finalizing a rule under the Toxic Substances Control Act (TSCA) to address its obligations under TSCA for decabromodiphenyl ether (decaBDE) (CASRN 1163-19-5), which EPA has determined meets the requirements for expedited action under of TSCA. This final rule prohibits all manufacture (including import), processing, and distribution in commerce of decaBDE, or decaBDE-containing products or articles, with some exclusions. These requirements will result in lower amounts of decaBDE being manufactured, processed, distributed in commerce, used and disposed, thus reducing the exposures to humans and the environment.","Decabromodiphenyl Ether (DecaBDE); Regulation of Persistent, Bioaccumulative, and Toxic Chemicals Under TSCA Section 6(h)",https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28686/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,56ce8111b54afe085c5c3f88b8fb6184d18fd3bb.txt,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28690/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2021-01-06,2020-28690,Federal,"The Environmental Protection Agency (EPA) is finalizing a rule under the Toxic Substances Control Act (TSCA) to address its obligations under TSCA for 2,4,6-tris(tert-butyl)phenol (2,4,6-TTBP) (CASRN 732-26-3), which EPA has determined meets the requirements for expedited action under TSCA. This final rule prohibits the distribution in commerce of 2,4,6-TTBP and products containing 2,4,6-TTBP at concentrations above 0.3% in any container with a volume of less than 35 gallons for any use, in order to effectively prevent the use of 2,4,6-TTBP as an antioxidant in fuel additives or fuel injector cleaners by consumers and small commercial operations (e.g., automotive repair shops, marinas). This final rule also prohibits the processing and distribution in commerce of 2,4,6-TTBP, and products containing 2,4,6-TTBP at concentrations above 0.3 percent by weight, for use as an oil or lubricant additive, regardless of container size. These requirements will reduce the exposure to humans and the environment, by reducing the potential for consumer exposures to 2,4,6-TTBP and potential occupational exposure in certain industries where workers are unprotected, as well as potential releases to the environment from consumer and small commercial operations use.","2,4,6-tris(tert-butyl)phenol (2,4,6-TTBP); Regulation of Persistent, Bioaccumulative, and Toxic Chemicals Under TSCA Section 6(h)",https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28690/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,8de49cd085d0566f62ff1a75c0fdfcf1a67e30c0.txt,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-29179/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2021-01-06,2020-29179,Federal,"This action establishes how the Environmental Protection Agency (EPA) will consider the availability of dose-response data underlying pivotal science used in its significant regulatory actions and influential scientific information. When promulgating significant regulatory actions or developing influential scientific information for which the conclusions are driven by the quantitative relationship between the amount of dose or exposure to a pollutant, contaminant, or substance and an effect, the EPA will give greater consideration to studies where the underlying dose- response data are available in a manner sufficient for independent validation. This action also requires the EPA to identify and make publicly available the science that serves as the basis for informing a significant regulatory action at the proposed or draft stage to the extent practicable; reinforces the applicability of peer review requirements for pivotal science; and provides criteria for the Administrator to exempt certain studies from the requirements of this rulemaking.",Strengthening Transparency in Pivotal Science Underlying Significant Regulatory Actions and Influential Scientific Information,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-29179/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,b3071903cde40a98a3747634bd39664e5b2df693.txt,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28914/htm?api_key=stD22vRTT0I2MUAFJNi0299a8nvz45dSlFuYd00i,Regulatory Information,2021-01-06,2020-28914,Federal,"This rule establishes the Quality Loss Adjustment (QLA) Program to provide assistance to producers who suffered eligible crop quality losses due to hurricanes, excessive moisture, floods, drought, tornadoes, typhoons, volcanic activity, snowstorms, and wildfires occurring in calendar years 2018 and 2019. It also amends the provisions for the Wildfire and Hurricane Indemnity Program Plus (WHIP+) to be consistent with the Further Consolidated Appropriations Act, 2020, by adding excessive moisture and drought occurring in 2018 and 2019 as qualifying disaster events and clarifying eligibility of sugar beets. The changes to WHIP+ were self-enacting and were previously implemented by FSA.",Agricultural Disaster Indemnity Programs,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28914/summary?api_key=
