0,1,2
2005 LEY DE TURISMO,"Estos bienes, deberán ser reexportados o pagar los impuestos que existían al momento en que se otorgó la libre introducción de aquellos, cuando la empresa beneficiada deje de operar en el país, antes del plazo
establecido en el Reglamento de la presente Ley, a menos que se transfieran de acuerdo a las excepciones que para su efecto señalará el mismo Reglamento",Unknown
2005 LEY DE TURISMO,"Durante el plazo de cinco años contados a partir de la vigencia de la presente Ley, toda nueva inversión que sea calificada como Proyecto de Interés Turístico Nacional, por un monto de capital propio de al menos Cincuenta Mil Dólares de los Estados Unidos de América (US$ 50,000.00), tendrá derecho a los siguientes incentivos",Tax deduction 
2005 LEY DE TURISMO,Exención del impuesto sobre Transferencia de bienes raíces que afecte la adquisición del inmueble o inmuebles que serán destinados al proyecto,Tax deduction 
2005 LEY DE TURISMO,"Exención de los derechos e impuestos, incluyendo el Impuesto a la Transferencia de Bienes Muebles y a la Prestación de Servicios, en la importación de sus bienes, equipos y accesorios, maquinaria, vehículos, aeronaves o embarcaciones para cabotaje y los materiales de construcción para las edificaciones del proyecto. El monto exonerado no podrá ser mayor 100% del capital propio invertido del proyecto en cuestión",Tax deduction 
2005 LEY DE TURISMO,"Exención del pago del Impuesto Sobre la Renta por el período de 10 años, contados a partir del inicio de operaciones",Tax deduction 
2005 LEY DE TURISMO,"Exención parcial de los impuestos municipales por el período de 5 años, contados a partir del inicio de operaciones, relativas a las actividades turísticas hasta por un 50% de su valor",Tax deduction 
2005 LEY DE TURISMO,Estos incentivos podrán ser solicitados por una sola vez durante el plazo establecida en el inciso primero del presente artículo,Tax deduction 
2005 LEY DE TURISMO,"no obstante lo anterior, si se realizaran dentro de dicho plazo, ampliaciones en la infraestructura de la empresa turística solicitante, cada una de ellas por un monto equivalente al establecido en el inciso primero de este artículo, podrán solicitar la concesión de incentivos por cada una de dichas ampliaciones",Tax deduction 
2005 LEY DE TURISMO,"Todas las empresas beneficiadas con los incentivos establecidos en la presente Ley, deberán contribuir con un 5% de las ganancias obtenidas durante el período de exoneración, dicho porcentaje será agregado a las contribuciones especiales establecidas en esta Ley para la promoción del turismo",Tax deduction 
1984 LEY DE FOMENTO Y DESARROLLO GANADERO,"Que el considerable deterioro de esta importante actividad productiva durante los últimos años, atribuible a diversas causas, hace necesario dictar medidas para estimular nuevas inversiones que permitan su recuperación",Unknown 
1984 LEY DE FOMENTO Y DESARROLLO GANADERO,"La presente Ley tiene por finalidad proteger, fomentar y desarrollar la ganadería bovina, porcina y caprina dedicada a la cría, selección y engorde, para la producción, procesamiento y comercialización de leche, carne, subproductos y/o sus derivados",Unknown
1984 LEY DE FOMENTO Y DESARROLLO GANADERO,Los beneficios que se otorgan por la presente ley son los siguientes,Tax deduction
1984 LEY DE FOMENTO Y DESARROLLO GANADERO,"Exención del pago del impuesto de timbre por la venta de leche fluida, pasteurizada, carnes en estado natural, enfriadas o congeladas y subproductos y derivados de la leche, por un período de siete años",Tax deduction
1984 LEY DE FOMENTO Y DESARROLLO GANADERO,Exención durante siete años del pago de los impuestos fiscales establecidos o que se establezcan sobre el capital invertido en la empresa,Tax deduction
1984 LEY DE FOMENTO Y DESARROLLO GANADERO,"Exención durante siete años contados desde el ejercicio fiscal en que se emita el acuerdo que concede los beneficios, del pago del impuesto sobre el patrimonio",Tax deduction
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","Que la focalización de esfuerzos en apoyo financiero al sector café, fortalecerá la economía nacional",Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","mejorando la balanza de pagos, aumentando los ingresos por divisas, generando más empleo en el área rural, ensanchando El Producto Interno Bruto y asegurando mayor calidad de café y la mano de obra, posicionando a El Salvador en los mercados mundiales de café",Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","Que mediante Decreto Legislativo N° 564, de fecha 16 de diciembre de 2010, publicado en el Diario Oficial N° 241, Tomo N° 389, del 23 de ese mismo mes y año, se emitió la Ley de Creación del Fideicomiso de Apoyo a la Producción de Café, cuyo objeto es el de regular la constitución y funcionamiento del fideicomiso de apoyo a la producción de café, habiéndose establecido como fideicomitente del mismo al Estado y Gobierno de El Salvador, por medio del Ministro de Agricultura y Ganadería",Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","como fiduciario, al Banco Multisectorial de Inversión, ahora Banco de Desarrollo de El Salvador",Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","y como fideicomisarios, los productores de café legalmente registrados como tales en el Consejo Salvadoreño del Café que reciban apoyo, incentivos o beneficios generados en virtud del fideicomiso",Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","El objeto de la presente Ley es regular la constitución y funcionamiento del fideicomiso de apoyo a la producción de café, en adelante denominado “El Fideicomiso.”",Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","El Fideicomiso se constituirá por un plazo de 50 años y su objeto será mejorar la situación climática, hídrica y económica de El Salvador, a través de la reestructuración de la deuda y del fortalecimiento del sector cafetalero, la renovación del bosque cafetalero, otorgando apoyos, incentivos, financiamiento y otros beneficios a los productores de café legalmente registrados como tales en el Consejo Salvadoreño del Café",Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","Los apoyos, incentivos y beneficios, junto con sus respectivos procedimientos, podrán ser presentados a propuesta del Ministerio de Agricultura y Ganadería y aprobados por el Consejo Ejecutivo del Fideicomiso, los cuales deberán ir destinados a incrementar la competitividad del sub-sector, por medio de",Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café",La renovación del parque cafetalero,Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café",El incremento de la productividad y calidad,Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","La innovación en los procesos de financiamiento, comercialización y mercadeo",Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café",La sostenibilidad ambiental,Unknown
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","El Fideicomiso podrá ser de inversión, administración, de otorgamiento de créditos y servir de base para la emisión de certificados fiduciarios de participación, pudiendo realizar la compra y administración de carteras de crédito",Credit
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","por lo que, por medio del fiduciario, tendrá entre otras la responsabilidad de administrar bienes fideicomitidos, entendiéndose como parte de dicha administración, el traslado de los fondos a los fideicomisarios productores del café legalmente registrados como tales en el Consejo Salvadoreño del Café",Credit
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café",así como el otorgamiento de créditos a éstos,Credit
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","todo de conformidad a lo dispuesto en la presente Ley y a las instrucciones que debe emitir el Consejo Ejecutivo regulado por esta Ley, en adelante “El Consejo”",Credit
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","A su vez, el Estado y Gobierno de El Salvador, obtendrá diversos beneficios ambientales, principalmente la mejora del microclima, la preservación de la biodiversidad, producción de agua, captura de dióxido de carbono, asidero de biomasa, protección de suelos contra la erosión y en general, aminorar los impactos del cambio climático",Credit
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","En el texto de la presente Ley, el fondo de emergencia para el café se podrá denominar “El Fondo",Credit
"DECRETO N° 864 Modifica el Decreto Legislativo Nº 564, Ley de creación del Fideicomiso de Apoyo a la Producción de Café","Trasladar a los fideicomisarios productores de café legalmente registrados como tales en el Consejo Salvadoreño del Café, los apoyos, incentivos y beneficios a que hace referencia el artículo 1 de esta Ley, todo de conformidad a los requisitos y procedimientos que contemple el Reglamento operativo que apruebe al efecto el Consejo Ejecutivo del Fideicomiso",Unknown
Ley de Incentivos para el Sistema Agroforestal de Café en El Salvador,"Así tambien en el artículo 32, se establece que el Ministerio, conjuntamente con el Ministerio de Economía y el de Hacienda, previa consulta con el Consejo Nacional de Desarrollo Sostenible, elaborara programas de incentivos y desincentivos ambientales para facilitar la reconversion de procesos y actividades contaminantes, o que hagan uso excesivo o ineficiente de los recursos naturales",Unknown
Ley de Incentivos para el Sistema Agroforestal de Café en El Salvador,"y el artículo 33, se refiere a que el Ministerio de Medio Ambiente estimulara a los empresarios a incorporar en su actividad productiva, procesos y tecnologías ambientalmente adecuadas, utilizando los programas de incentivos y desincentivos, y promoviendo la cooperación nacional e internacional financiera y tecnica",Unknown
2019 Anteproyecto de Ley Incentivos para el Sistema Agroforestal de Café de El Salvador,"La presente Ley contribuira a fomentar la recuperacion de las areas de cafe con sistema agroforestal, su manejo efectivo con practicas agroecologicas y aprovechamiento equilibrado de las bosques, contribuyendo a la sostenibilidad de la recarga hídrica, conservacion de suelo, condiciones climaticas favorables, desarrollo socioeconomico de las territorios, reduccion de riesgos a desastres naturales asociados a las efectos de la variabilidad y cambio climatico, con aportes al dinamismo de la economía nacional, para lo cual, se plantean las siguientes objetivos específicos",Unknown
